Paper,DOI/ISSN,Year of observation,Year experiment start,Treatment 1,Treatment 2,Treatment 3,Treatment 4,Treatment 5,Treatment 6,Treatment 7,Trt.combo,Method/Site,Units,Data type,Value,Depth
Singh et al. 2007,10.1016/j.still.2006.07.020,2001,1988,Wheat Straw,Urea,NA,NA,NA,NA,NA,"Wheat Straw, Urea",Wheat Harvest,mg/m^3,BD,1.59,0_15
Singh et al. 2007,10.1016/j.still.2006.07.020,2001,1988,Wheat Straw,Green Manure,Urea,NA,NA,NA,NA,"Wheat Straw, Green Manure, Urea",Wheat Harvest,mg/m^3,BD,1.64,0_15
Singh et al. 2007,10.1016/j.still.2006.07.020,2001,1988,Wheat Straw,Urea,Rice Straw,NA,NA,NA,NA,"Wheat Straw, Urea, Rice Straw",Wheat Harvest,mg/m^3,BD,1.61,0_15
Singh et al. 2007,10.1016/j.still.2006.07.020,2001,1988,Wheat Straw,Green Manure,Rice Straw,Urea,NA,NA,NA,"Wheat Straw, Green Manure, Rice Straw, Urea",Wheat Harvest,mg/m^3,BD,1.64,0_15
Singh et al. 2007,10.1016/j.still.2006.07.020,2001,1988,Urea,NA,NA,NA,NA,NA,NA,Urea,Wheat Harvest,x10^-2 cm/min,IR,2.41,NA
Singh et al. 2007,10.1016/j.still.2006.07.020,2001,1988,Urea,Green Manure,NA,NA,NA,NA,NA,"Urea, Green Manure",Wheat Harvest,x10^-2 cm/min,IR,5.63,NA
Singh et al. 2007,10.1016/j.still.2006.07.020,2001,1988,Urea,Farmyard Manure,NA,NA,NA,NA,NA,"Urea, Farmyard Manure",Wheat Harvest,x10^-2 cm/min,IR,4.17,NA
Singh et al. 2007,10.1016/j.still.2006.07.020,2001,1988,Green Manure,Farmyard Manure,NA,NA,NA,NA,NA,"Green Manure, Farmyard Manure",Wheat Harvest,x10^-2 cm/min,IR,6.11,NA
Singh et al. 2007,10.1016/j.still.2006.07.020,2001,1988,Wheat Straw,Urea,NA,NA,NA,NA,NA,"Wheat Straw, Urea",Wheat Harvest,x10^-2 cm/min,IR,4.71,NA
Singh et al. 2007,10.1016/j.still.2006.07.020,2001,1988,Wheat Straw,Green Manure,Urea,NA,NA,NA,NA,"Wheat Straw, Green Manure, Urea",Wheat Harvest,x10^-2 cm/min,IR,6.78,NA
Singh et al. 2007,10.1016/j.still.2006.07.020,2001,1988,Wheat Straw,Urea,Rice Straw,NA,NA,NA,NA,"Wheat Straw, Urea, Rice Straw",Wheat Harvest,x10^-2 cm/min,IR,6.18,NA
Singh et al. 2007,10.1016/j.still.2006.07.020,2001,1988,Wheat Straw,Green Manure,Rice Straw,Urea,NA,NA,NA,"Wheat Straw, Green Manure, Rice Straw, Urea",Wheat Harvest,x10^-2 cm/min,IR,10.45,NA
Singh et al. 2007,10.1016/j.still.2006.07.020,2001,1988,Urea,NA,NA,NA,NA,NA,NA,Urea,Wheat Harvest,%,OC,0.4,0_15
Singh et al. 2007,10.1016/j.still.2006.07.020,2001,1988,Urea,Green Manure,NA,NA,NA,NA,NA,"Urea, Green Manure",Wheat Harvest,%,OC,0.44,0_15
Singh et al. 2007,10.1016/j.still.2006.07.020,2001,1988,Urea,Farmyard Manure,NA,NA,NA,NA,NA,"Urea, Farmyard Manure",Wheat Harvest,%,OC,0.49,0_15
Singh et al. 2007,10.1016/j.still.2006.07.020,2001,1988,Green Manure,Farmyard Manure,NA,NA,NA,NA,NA,"Green Manure, Farmyard Manure",Wheat Harvest,%,OC,0.56,0_15
Singh et al. 2007,10.1016/j.still.2006.07.020,2001,1988,Wheat Straw,Urea,NA,NA,NA,NA,NA,"Wheat Straw, Urea",Wheat Harvest,%,OC,0.53,0_15
Singh et al. 2007,10.1016/j.still.2006.07.020,2001,1988,Wheat Straw,Green Manure,Urea,NA,NA,NA,NA,"Wheat Straw, Green Manure, Urea",Wheat Harvest,%,OC,0.56,0_15
Singh et al. 2007,10.1016/j.still.2006.07.020,2001,1988,Wheat Straw,Urea,Rice Straw,NA,NA,NA,NA,"Wheat Straw, Urea, Rice Straw",Wheat Harvest,%,OC,0.6,0_15
Singh et al. 2007,10.1016/j.still.2006.07.020,2001,1988,Wheat Straw,Green Manure,Rice Straw,Urea,NA,NA,NA,"Wheat Straw, Green Manure, Rice Straw, Urea",Wheat Harvest,%,OC,0.62,0_15
Singh et al. 2016,10.1016/j.still.2015.08.001,2011,2006,TPR/CTM,Without residue,NA,NA,NA,NA,NA,"TPR/CTM, Without residue",NA,mg/m^3,BD,1.53,0_15
Singh et al. 2016,10.1016/j.still.2015.08.001,2011,2006,TPR/CTM,With residue,NA,NA,NA,NA,NA,"TPR/CTM, With residue",NA,mg/m^3,BD,1.48,0_15
Singh et al. 2016,10.1016/j.still.2015.08.001,2011,2006,CTDSR/CTM,Without residue,NA,NA,NA,NA,NA,"CTDSR/CTM, Without residue",NA,mg/m^3,BD,1.46,0_15
Singh et al. 2016,10.1016/j.still.2015.08.001,2011,2006,CTDSR/CTM,With residue,NA,NA,NA,NA,NA,"CTDSR/CTM, With residue",NA,mg/m^3,BD,1.43,0_15
Singh et al. 2016,10.1016/j.still.2015.08.001,2011,2006,ZTDSR/ZTM,Without residue,NA,NA,NA,NA,NA,"ZTDSR/ZTM, Without residue",NA,mg/m^3,BD,1.45,0_15
Singh et al. 2016,10.1016/j.still.2015.08.001,2011,2006,ZTDSR/ZTM,With residue,NA,NA,NA,NA,NA,"ZTDSR/ZTM, With residue",NA,mg/m^3,BD,1.42,0_15
Singh et al. 2016,10.1016/j.still.2015.08.001,2011,2006,TPR/CTM,Without residue,NA,NA,NA,NA,NA,"TPR/CTM, Without residue",NA,mg/m^3,BD,1.59,15_30
Singh et al. 2016,10.1016/j.still.2015.08.001,2011,2006,TPR/CTM,With residue,NA,NA,NA,NA,NA,"TPR/CTM, With residue",NA,mg/m^3,BD,1.51,15_30
Singh et al. 2016,10.1016/j.still.2015.08.001,2011,2006,CTDSR/CTM,Without residue,NA,NA,NA,NA,NA,"CTDSR/CTM, Without residue",NA,mg/m^3,BD,1.52,15_30
Singh et al. 2016,10.1016/j.still.2015.08.001,2011,2006,CTDSR/CTM,With residue,NA,NA,NA,NA,NA,"CTDSR/CTM, With residue",NA,mg/m^3,BD,1.49,15_30
Singh et al. 2016,10.1016/j.still.2015.08.001,2011,2006,ZTDSR/ZTM,Without residue,NA,NA,NA,NA,NA,"ZTDSR/ZTM, Without residue",NA,mg/m^3,BD,1.52,15_30
Singh et al. 2016,10.1016/j.still.2015.08.001,2011,2006,ZTDSR/ZTM,With residue,NA,NA,NA,NA,NA,"ZTDSR/ZTM, With residue",NA,mg/m^3,BD,1.47,15_30
Singh et al. 2016,10.1016/j.still.2015.08.002,2011,2006,TPR/CTM,NA,NA,NA,NA,NA,NA,TPR/CTM,NA,mm/h,IR,4.7,NA
Singh et al. 2016,10.1016/j.still.2015.08.003,2011,2006,CTDSR/CTM,NA,NA,NA,NA,NA,NA,CTDSR/CTM,NA,mm/h,IR,6.7,NA
Singh et al. 2016,10.1016/j.still.2015.08.004,2011,2006,ZTDSR/ZTM,NA,NA,NA,NA,NA,NA,ZTDSR/ZTM,NA,mm/h,IR,6.9,NA
Singh et al. 2016,10.1016/j.still.2015.08.005,2011,2006,Without residue,NA,NA,NA,NA,NA,NA,Without residue,NA,mm/h,IR,5.5,NA
Singh et al. 2016,10.1016/j.still.2015.08.006,2011,2006,With residue,NA,NA,NA,NA,NA,NA,With residue,NA,mm/h,IR,6.8,NA
Singh et al. 2016,10.1016/j.still.2015.08.001,2011,2006,TPR/CTM,Without residue,NA,NA,NA,NA,NA,"TPR/CTM, Without residue",NA,g/kg,OC,4.3,0_15
Singh et al. 2016,10.1016/j.still.2015.08.001,2011,2006,TPR/CTM,With residue,NA,NA,NA,NA,NA,"TPR/CTM, With residue",NA,g/kg,OC,5.18,0_15
Singh et al. 2016,10.1016/j.still.2015.08.001,2011,2006,CTDSR/CTM,Without residue,NA,NA,NA,NA,NA,"CTDSR/CTM, Without residue",NA,g/kg,OC,5.31,0_15
Singh et al. 2016,10.1016/j.still.2015.08.001,2011,2006,CTDSR/CTM,With residue,NA,NA,NA,NA,NA,"CTDSR/CTM, With residue",NA,g/kg,OC,5.92,0_15
Singh et al. 2016,10.1016/j.still.2015.08.001,2011,2006,ZTDSR/ZTM,Without residue,NA,NA,NA,NA,NA,"ZTDSR/ZTM, Without residue",NA,g/kg,OC,4.49,0_15
Singh et al. 2016,10.1016/j.still.2015.08.001,2011,2006,ZTDSR/ZTM,With residue,NA,NA,NA,NA,NA,"ZTDSR/ZTM, With residue",NA,g/kg,OC,5.47,0_15
Singh et al. 2016,10.1016/j.still.2015.08.001,2011,2006,TPR/CTM,Without residue,NA,NA,NA,NA,NA,"TPR/CTM, Without residue",NA,g/kg,OC,2.84,15_30
Singh et al. 2016,10.1016/j.still.2015.08.001,2011,2006,TPR/CTM,With residue,NA,NA,NA,NA,NA,"TPR/CTM, With residue",NA,g/kg,OC,3.37,15_30
Singh et al. 2016,10.1016/j.still.2015.08.001,2011,2006,CTDSR/CTM,Without residue,NA,NA,NA,NA,NA,"CTDSR/CTM, Without residue",NA,g/kg,OC,2.84,15_30
Singh et al. 2016,10.1016/j.still.2015.08.001,2011,2006,CTDSR/CTM,With residue,NA,NA,NA,NA,NA,"CTDSR/CTM, With residue",NA,g/kg,OC,3.48,15_30
Singh et al. 2016,10.1016/j.still.2015.08.001,2011,2006,ZTDSR/ZTM,Without residue,NA,NA,NA,NA,NA,"ZTDSR/ZTM, Without residue",NA,g/kg,OC,3.02,15_30
Singh et al. 2016,10.1016/j.still.2015.08.001,2011,2006,ZTDSR/ZTM,With residue,NA,NA,NA,NA,NA,"ZTDSR/ZTM, With residue",NA,g/kg,OC,3.76,15_30
So et al. 2009,10.1016/j.still.2008.10.017,1995,1981,No Till,NA,NA,NA,NA,NA,NA,No Till,NA,mg/m^3,BD,1.14,0_50
So et al. 2009,10.1016/j.still.2008.10.017,1995,1981,Conventional Till,NA,NA,NA,NA,NA,NA,Conventional Till,NA,mg/m^3,BD,1.38,0_50
So et al. 2009,10.1016/j.still.2008.10.017,1995,1981,No Till,NA,NA,NA,NA,NA,NA,No Till,NA,mg/m^3,BD,1.38,50_150
So et al. 2009,10.1016/j.still.2008.10.017,1995,1981,Conventional Till,NA,NA,NA,NA,NA,NA,Conventional Till,NA,mg/m^3,BD,1.45,50_150
So et al. 2009,10.1016/j.still.2008.10.017,1995,1981,No Till,NA,NA,NA,NA,NA,NA,No Till,NA,mm/h,IR,25,NA
So et al. 2009,10.1016/j.still.2008.10.017,1995,1981,Conventional Till,NA,NA,NA,NA,NA,NA,Conventional Till,NA,mm/h,IR,5,NA
So et al. 2009,10.1016/j.still.2008.10.017,1995,1981,No Till,NA,NA,NA,NA,NA,NA,No Till,NA,%,OM,3.37,0_10
So et al. 2009,10.1016/j.still.2008.10.017,1995,1981,Conventional Till,NA,NA,NA,NA,NA,NA,Conventional Till,NA,%,OM,1.65,0_10
Steele et al. 2012,10.2136/sssaj2012.0008,2007,1994,Cereal Cover Crops,NA,NA,NA,NA,NA,NA,Cereal Cover Crops,Coastal plain,mm/s,IR,0.08,NA
Steele et al. 2012,10.2136/sssaj2012.0008,2007,1994,Cereal Cover Crops,NA,NA,NA,NA,NA,NA,Cereal Cover Crops,Coastal plain,mm/s,IR,1.78,NA
Steele et al. 2012,10.2136/sssaj2012.0008,2007,1994,Control,NA,NA,NA,NA,NA,NA,Control,Coastal plain,mm/h,IR,0.023,NA
Steele et al. 2012,10.2136/sssaj2012.0008,2007,1994,Control,NA,NA,NA,NA,NA,NA,Control,Coastal plain,mm/h,IR,0.317,NA
Steele et al. 2012,10.2136/sssaj2012.0008,2007,1994,Cereal Cover Crops,NA,NA,NA,NA,NA,NA,Cereal Cover Crops,Coastal plain,mg/ha,SOC,2.5,NA
Steele et al. 2012,10.2136/sssaj2012.0008,2007,1994,Control,NA,NA,NA,NA,NA,NA,Control,Coastal plain,mg/ha,SOC,3.2,NA
Steele et al. 2012,10.2136/sssaj2012.0008,2007,1994,Cereal Cover Crops,NA,NA,NA,NA,NA,NA,Cereal Cover Crops,Piedmont,mm/h,IR,4.51,NA
Steele et al. 2012,10.2136/sssaj2012.0008,2007,1994,Control,NA,NA,NA,NA,NA,NA,Control,Piedmont,mm/h,IR,2.3,NA
Steele et al. 2012,10.2136/sssaj2012.0008,2007,1994,Cereal Cover Crops,NA,NA,NA,NA,NA,NA,Cereal Cover Crops,Piedmont,mg/ha,SOC,2.5,NA
Steele et al. 2012,10.2136/sssaj2012.0008,2007,1994,Cereal Cover Crops,NA,NA,NA,NA,NA,NA,Control,Piedmont,mg/ha,SOC,3.2,NA
Steele et al. 2012,10.2136/sssaj2012.0008,2007,1994,Cereal Cover Crops,NA,NA,NA,NA,NA,NA,Cereal Cover Crops,Coastal plain,Mg/m3,BD,1.37,NA
Steele et al. 2012,10.2136/sssaj2012.0008,2007,1994,Cereal Cover Crops,NA,NA,NA,NA,NA,NA,Control,Coastal plain,Mg/m3,BD,1.41,NA
Steele et al. 2012,10.2136/sssaj2012.0008,2007,1994,Cereal Cover Crops,NA,NA,NA,NA,NA,NA,Cereal Cover Crops,Coastal plain,Mg/m3,BD,1.26,NA
Steele et al. 2012,10.2136/sssaj2012.0008,2007,1994,Cereal Cover Crops,NA,NA,NA,NA,NA,NA,Control,Coastal plain,Mg/m3,BD,1.4,NA
Steele et al. 2012,10.2136/sssaj2012.0008,2007,1994,Cereal Cover Crops,NA,NA,NA,NA,NA,NA,Cereal Cover Crops,Piedmont,Mg/m3,BD,1.09,NA
Steele et al. 2012,10.2136/sssaj2012.0008,2007,1994,Cereal Cover Crops,NA,NA,NA,NA,NA,NA,Control,Piedmont,Mg/m3,BD,1.21,NA
Thierfelder and Wall 2010,10.1017/S001447971000030X,2005,2005,Conventional Ploughing,NA,NA,NA,NA,NA,NA,Conventional Ploughing,NA,%,OC,0.67,0_10
Thierfelder and Wall 2010,10.1017/S001447971000030X,2005,2005,Direct seeding,NA,NA,NA,NA,NA,NA,Direct seeding,NA,%,OC,0.72,0_10
Thierfelder and Wall 2010,10.1017/S001447971000030X,2005,2005,Direct seeding 2 year rotation,NA,NA,NA,NA,NA,NA,Direct seeding 2 year rotation,NA,%,OC,0.64,0_10
Thierfelder and Wall 2010,10.1017/S001447971000030X,2005,2005,Direct seeding 3 year rotation,NA,NA,NA,NA,NA,NA,Direct seeding 3 year rotation,NA,%,OC,0.68,0_10
Thierfelder and Wall 2010,10.1017/S001447971000030X,2005,2005,Conventional Ploughing,NA,NA,NA,NA,NA,NA,Conventional Ploughing,NA,%,OC,0.58,0_30
Thierfelder and Wall 2010,10.1017/S001447971000030X,2005,2005,Direct seeding,NA,NA,NA,NA,NA,NA,Direct seeding,NA,%,OC,0.69,0_30
Thierfelder and Wall 2010,10.1017/S001447971000030X,2005,2005,Direct seeding 2 year rotation,NA,NA,NA,NA,NA,NA,Direct seeding 2 year rotation,NA,%,OC,0.61,0_30
Thierfelder and Wall 2010,10.1017/S001447971000030X,2005,2005,Direct seeding 3 year rotation,NA,NA,NA,NA,NA,NA,Direct seeding 3 year rotation,NA,%,OC,0.63,0_30
Thierfelder and Wall 2010,10.1017/S001447971000030X,2008,2005,Conventional Ploughing,NA,NA,NA,NA,NA,NA,Conventional Ploughing,NA,mm/h,IR,9.6,NA
Thierfelder and Wall 2010,10.1017/S001447971000030X,2008,2005,Direct seeding,NA,NA,NA,NA,NA,NA,Direct seeding,NA,mm/h,IR,33.5,NA
Thierfelder and Wall 2010,10.1017/S001447971000030X,2008,2005,Direct seeding 2 year rotation,NA,NA,NA,NA,NA,NA,Direct seeding 2 year rotation,NA,mm/h,IR,31.1,NA
Thierfelder and Wall 2010,10.1017/S001447971000030X,2008,2005,Direct seeding 3 year rotation,NA,NA,NA,NA,NA,NA,Direct seeding 3 year rotation,NA,mm/h,IR,40.7,NA
Thierfelder and Wall 2010,10.1017/S001447971000030X,2008,2005,Conventional Ploughing,NA,NA,NA,NA,NA,NA,Conventional Ploughing,NA,%,OC,0.56,0_10
Thierfelder and Wall 2010,10.1017/S001447971000030X,2008,2005,Direct seeding,NA,NA,NA,NA,NA,NA,Direct seeding,NA,%,OC,0.76,0_10
Thierfelder and Wall 2010,10.1017/S001447971000030X,2008,2005,Direct seeding 2 year rotation,NA,NA,NA,NA,NA,NA,Direct seeding 2 year rotation,NA,%,OC,0.68,0_10
Thierfelder and Wall 2010,10.1017/S001447971000030X,2008,2005,Direct seeding 3 year rotation,NA,NA,NA,NA,NA,NA,Direct seeding 3 year rotation,NA,%,OC,0.77,0_10
Thierfelder and Wall 2010,10.1017/S001447971000030X,2008,2005,Conventional Ploughing,NA,NA,NA,NA,NA,NA,Conventional Ploughing,NA,%,OC,0.54,0_30
Thierfelder and Wall 2010,10.1017/S001447971000030X,2008,2005,Direct seeding,NA,NA,NA,NA,NA,NA,Direct seeding,NA,%,OC,0.75,0_30
Thierfelder and Wall 2010,10.1017/S001447971000030X,2008,2005,Direct seeding 2 year rotation,NA,NA,NA,NA,NA,NA,Direct seeding 2 year rotation,NA,%,OC,0.61,0_30
Thierfelder and Wall 2010,10.1017/S001447971000030X,2008,2005,Direct seeding 3 year rotation,NA,NA,NA,NA,NA,NA,Direct seeding 3 year rotation,NA,%,OC,0.68,0_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,Control,NA,NA,NA,NA,NA,NA,Control,NA,g/cm^3,BD,1.45,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,50/50 NPK,NA,NA,NA,NA,NA,NA,50/50 NPK,NA,g/cm^3,BD,1.46,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,50/100 NPK,NA,NA,NA,NA,NA,NA,50/100 NPK,NA,g/cm^3,BD,1.46,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,75/75 NPK,NA,NA,NA,NA,NA,NA,75/75 NPK,NA,g/cm^3,BD,1.47,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,100/100 NPK,NA,NA,NA,NA,NA,NA,100/100 NPK,NA,g/cm^3,BD,1.46,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,50NPK/50FYM/100NPK,NA,NA,NA,NA,NA,NA,50NPK/50FYM/100NPK,NA,g/cm^3,BD,1.39,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,75NPK/25FYM/75NPK,NA,NA,NA,NA,NA,NA,75NPK/25FYM/75NPK,NA,g/cm^3,BD,1.4,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,50NPK/50straw/100NPK,NA,NA,NA,NA,NA,NA,50NPK/50straw/100NPK,NA,g/cm^3,BD,1.42,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,75NPK/25straw/75NPK,NA,NA,NA,NA,NA,NA,75NPK/25straw/75NPK,NA,g/cm^3,BD,1.43,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,50NPK/50greenmanure/100NPK,NA,NA,NA,NA,NA,NA,50NPK/50greenmanure/100NPK,NA,g/cm^3,BD,1.41,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,75NPK/25greenmanure/75NPK,NA,NA,NA,NA,NA,NA,75NPK/25greenmanure/75NPK,NA,g/cm^3,BD,1.42,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,100NPK/50FYM/100NPK,NA,NA,NA,NA,NA,NA,100NPK/50FYM/100NPK,NA,g/cm^3,BD,1.38,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,180:30:50 NPK/150:60:30 NPK,NA,NA,NA,NA,NA,NA,180:30:50 NPK/150:60:30 NPK,NA,g/cm^3,BD,1.47,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,100 NPK/Cowpea,NA,NA,NA,NA,NA,NA,100 NPK/Cowpea,NA,g/cm^3,BD,1.46,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,Control,NA,NA,NA,NA,NA,NA,Control,NA,g/cm^3,BD,1.6,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,50/50 NPK,NA,NA,NA,NA,NA,NA,50/50 NPK,NA,g/cm^3,BD,1.61,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,50/100 NPK,NA,NA,NA,NA,NA,NA,50/100 NPK,NA,g/cm^3,BD,1.61,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,75/75 NPK,NA,NA,NA,NA,NA,NA,75/75 NPK,NA,g/cm^3,BD,1.62,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,100/100 NPK,NA,NA,NA,NA,NA,NA,100/100 NPK,NA,g/cm^3,BD,1.62,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,50NPK/50FYM/100NPK,NA,NA,NA,NA,NA,NA,50NPK/50FYM/100NPK,NA,g/cm^3,BD,1.59,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,75NPK/25FYM/75NPK,NA,NA,NA,NA,NA,NA,75NPK/25FYM/75NPK,NA,g/cm^3,BD,1.6,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,50NPK/50straw/100NPK,NA,NA,NA,NA,NA,NA,50NPK/50straw/100NPK,NA,g/cm^3,BD,1.6,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,75NPK/25straw/75NPK,NA,NA,NA,NA,NA,NA,75NPK/25straw/75NPK,NA,g/cm^3,BD,1.6,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,50NPK/50greenmanure/100NPK,NA,NA,NA,NA,NA,NA,50NPK/50greenmanure/100NPK,NA,g/cm^3,BD,1.59,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,75NPK/25greenmanure/75NPK,NA,NA,NA,NA,NA,NA,75NPK/25greenmanure/75NPK,NA,g/cm^3,BD,1.6,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,100NPK/50FYM/100NPK,NA,NA,NA,NA,NA,NA,100NPK/50FYM/100NPK,NA,g/cm^3,BD,1.58,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,180:30:50 NPK/150:60:30 NPK,NA,NA,NA,NA,NA,NA,180:30:50 NPK/150:60:30 NPK,NA,g/cm^3,BD,1.62,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,100 NPK/Cowpea,NA,NA,NA,NA,NA,NA,100 NPK/Cowpea,NA,g/cm^3,BD,1.61,15_30
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,Control,NA,NA,NA,NA,NA,NA,Control,NA,cm/hr,IR,2.72,NA
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,50/50 NPK,NA,NA,NA,NA,NA,NA,50/50 NPK,NA,cm/hr,IR,2.86,NA
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,50/100 NPK,NA,NA,NA,NA,NA,NA,50/100 NPK,NA,cm/hr,IR,2.98,NA
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,75/75 NPK,NA,NA,NA,NA,NA,NA,75/75 NPK,NA,cm/hr,IR,3,NA
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,100/100 NPK,NA,NA,NA,NA,NA,NA,100/100 NPK,NA,cm/hr,IR,3.06,NA
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,50NPK/50FYM/100NPK,NA,NA,NA,NA,NA,NA,50NPK/50FYM/100NPK,NA,cm/hr,IR,4.48,NA
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,75NPK/25FYM/75NPK,NA,NA,NA,NA,NA,NA,75NPK/25FYM/75NPK,NA,cm/hr,IR,4.13,NA
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,50NPK/50straw/100NPK,NA,NA,NA,NA,NA,NA,50NPK/50straw/100NPK,NA,cm/hr,IR,3.24,NA
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,75NPK/25straw/75NPK,NA,NA,NA,NA,NA,NA,75NPK/25straw/75NPK,NA,cm/hr,IR,3.22,NA
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,50NPK/50greenmanure/100NPK,NA,NA,NA,NA,NA,NA,50NPK/50greenmanure/100NPK,NA,cm/hr,IR,4.24,NA
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,75NPK/25greenmanure/75NPK,NA,NA,NA,NA,NA,NA,75NPK/25greenmanure/75NPK,NA,cm/hr,IR,4.08,NA
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,100NPK/50FYM/100NPK,NA,NA,NA,NA,NA,NA,100NPK/50FYM/100NPK,NA,cm/hr,IR,4.84,NA
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,180:30:50 NPK/150:60:30 NPK,NA,NA,NA,NA,NA,NA,180:30:50 NPK/150:60:30 NPK,NA,cm/hr,IR,3.14,NA
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,100 NPK/Cowpea,NA,NA,NA,NA,NA,NA,100 NPK/Cowpea,NA,cm/hr,IR,3.22,NA
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,Control,NA,NA,NA,NA,NA,NA,Control,NA,%,OC,0.3,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,50/50 NPK,NA,NA,NA,NA,NA,NA,50/50 NPK,NA,%,OC,0.357,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,50/100 NPK,NA,NA,NA,NA,NA,NA,50/100 NPK,NA,%,OC,0.358,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,75/75 NPK,NA,NA,NA,NA,NA,NA,75/75 NPK,NA,%,OC,0.36,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,100/100 NPK,NA,NA,NA,NA,NA,NA,100/100 NPK,NA,%,OC,0.369,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,50NPK/50FYM/100NPK,NA,NA,NA,NA,NA,NA,50NPK/50FYM/100NPK,NA,%,OC,0.51,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,75NPK/25FYM/75NPK,NA,NA,NA,NA,NA,NA,75NPK/25FYM/75NPK,NA,%,OC,0.496,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,50NPK/50straw/100NPK,NA,NA,NA,NA,NA,NA,50NPK/50straw/100NPK,NA,%,OC,0.393,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,75NPK/25straw/75NPK,NA,NA,NA,NA,NA,NA,75NPK/25straw/75NPK,NA,%,OC,0.39,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,50NPK/50greenmanure/100NPK,NA,NA,NA,NA,NA,NA,50NPK/50greenmanure/100NPK,NA,%,OC,0.396,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,75NPK/25greenmanure/75NPK,NA,NA,NA,NA,NA,NA,75NPK/25greenmanure/75NPK,NA,%,OC,0.386,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,100NPK/50FYM/100NPK,NA,NA,NA,NA,NA,NA,100NPK/50FYM/100NPK,NA,%,OC,0.543,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,180:30:50 NPK/150:60:30 NPK,NA,NA,NA,NA,NA,NA,180:30:50 NPK/150:60:30 NPK,NA,%,OC,0.39,0_15
Walia et al. 2010,10.1080/10440046.2010.507519,2006,1983,100 NPK/Cowpea,NA,NA,NA,NA,NA,NA,100 NPK/Cowpea,NA,%,OC,0.373,0_15
