limspedon_id,State,County_FIPS,County Name,latitude degrees,latitude minutes,latitude seconds,latitude direction,longitude degrees,longitude minutes,longitude seconds,longitude direction,latitude decimal_degrees,longitude decimal_degrees,horizontal datum,Classification Type: SSL,SSL_taxon_name,SSL_taxon_kind,SSL_taxonomic_classification_name,Classification Type: Field,field_taxon_name,field_taxon_kind,field_taxonomic_classification_name,Classification Type: Sampled As,sampledas_taxon_name,sampled_taxon_kind,sampledas_taxonomic_classification_name,Classification Type: Correlated As,correlatedas_taxon_name,correlatedas_taxon_kind,correlatedas_taxonomic_classification_name
25805,OH,OH159,Union,,,,,,,,,,,,,,,,,,,,,,,,,,,
25806,MI,MI117,Montcalm,,,,,,,,,,,,,,,,,,,,,,,,,,,
25807,OH,OH091,Logan,,,,,,,,,,,,,,,,,,,,,,,,,,,
25808,MI,MI159,Van Buren,,,,,,,,,,,,,,,,,,,,,,,,,,,
25809,IN,IN165,Vermillion,,,,,,,,,,,,,,,,,,,,,,,,,,,
25811,WI,WI075,Marinette,,,,,,,,,,,,,,,,,,,,,,,,,,,
25812,IN,IN089,Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,
25813,IN,IN125,Pike,,,,,,,,,,,,,,,,,,,,,,,,,,,
25814,OH,OH077,Huron,,,,,,,,,,,,,,,,,,,,,,,,,,,
25815,MI,MI121,Muskegon,,,,,,,,,,,,,,,,,,,,,,,,,,,
25860,MI,MI041,Delta,,,,,,,,,,,,,,,,,,,,,,,,,,,
25862,IA,IA167,Sioux,,,,,,,,,,,,,,,,,,,,,,,,,,,
25863,IA,IA137,Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,
25869,WI,WI115,Shawano,,,,,,,,,,,,,,,,,,,,,,,,,,,
25881,IN,IN029,Dearborn,,,,,,,,,,,,,,,,,,,,,,,,,,,
26300,WI,WI045,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,
26312,IL,IL085,Jo Daviess,,,,,,,,,,,,,,,,,,,,,,,,,,,
26314,WI,WI045,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,
26388,MI,MI031,Cheboygan,,,,,,,,,,,,,,,,,,,,,,,,,,,
26389,MI,MI031,Cheboygan,,,,,,,,,,,,,,,,,,,,,,,,,,,
26395,OH,OH157,Tuscarawas,,,,,,,,,,,,,,,,,,,,,,,,,,,
26454,IN,IN173,Warrick,,,,,,,,,,,,,,,,,,,,,,,,,,,
26493,MI,MI117,Montcalm,43,24,1.1,north,85,5,22.2,west,,,NAD83,,,,,,,,,sampled as,Tekenink,taxadjunct,"Loamy, mixed, semiactive, mesic Arenic Glossudalf",,,,
26494,MI,MI117,Montcalm,43,20,24.3,north,85,7,58.9,west,,,NAD83,,,,,,,,,sampled as,Remus,taxadjunct,"Fine-loamy, mixed, mesic Typic Glossudalf",,,,
26495,MI,MI117,Montcalm,43,19,42,north,85,1,38.8,west,,,NAD83,,,,,,,,,sampled as,Remus,taxadjunct,"Fine-loamy, mixed, mesic Typic Glossudalf",,,,
26496,MI,MI117,Montcalm,43,22,38.4,north,84,56,12.6,west,,,NAD83,,,,,,,,,sampled as,Tekenink,taxadjunct,"Loamy, mixed, semiactive, mesic Arenic Glossudalf",,,,
27229,IL,IL189,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,
27230,MI,MI073,Isabella,,,,,,,,,,,,,,,,,,,,,,,,,,,
27231,IN,IN171,Warren,,,,,,,,,,,,,,,,,,,,,,,,,,,
27233,IL,IL051,Fayette,,,,,,,,,,,,,,,,,,,,,,,,,,,
27235,MI,MI067,Ionia,,,,,,,,,,,,,,,,,,,,,,,,,,,
27240,IL,IL027,Clinton,,,,,,,,,,,,,,,,,,,,,,,,,,,
27241,IL,IL055,Franklin,,,,,,,,,,,,,,,,,,,,,,,,,,,
27252,MI,MI107,Mecosta,,,,,,,,,,,,,,,,,,,,,,,,,,,
27254,IL,IL057,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,
27256,MI,MI123,Newaygo,,,,,,,,,,,,,,,,,,,,,,,,,,,
27264,MI,MI101,Manistee,,,,,,,,,,,,,,,,,,,,,,,,,,,
27265,WI,WI083,Oconto,,,,,,,,,,,,,,,,,,,,,,,,,,,
27266,MI,MI055,Grand Traverse,,,,,,,,,,,,,,,,,,,,,,,,,,,
27269,MI,MI101,Manistee,,,,,,,,,,,,,,,,,,,,,,,,,,,
27281,IL,IL145,Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,
27282,WI,WI083,Oconto,,,,,,,,,,,,,,,,,,,,,,,,,,,
27283,MI,MI045,Eaton,,,,,,,,,,,,,,,,,,,,,,,,,,,
27284,MI,MI147,St. Clair,,,,,,,,,,,,,,,,,,,,,,,,,,,
27285,IN,IN133,Putnam,,,,,,,,,,,,,,,,,,,,,,,,,,,
27286,IN,IN137,Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,
27291,IN,IN049,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,
27292,IL,IL035,Cumberland,,,,,,,,,,,,,,,,,,,,,,,,,,,
27298,IL,IL025,Clay,,,,,,,,,,,,,,,,,,,,,,,,,,,
27314,WI,WI029,Door,,,,,,,,,,,,,,,,,,,,,,,,,,,
27320,MI,MI021,Berrien,,,,,,,,,,,,,,,,,,,,,,,,,,,
27322,IN,IN151,Steuben,,,,,,,,,,,,,,,,,,,,,,,,,,,
27327,WI,WI077,Marquette,,,,,,,,,,,,,,,,,,,,,,,,,,,
27332,MI,MI055,Grand Traverse,,,,,,,,,,,,,,,,,,,,,,,,,,,
27334,WI,WI029,Door,,,,,,,,,,,,,,,,,,,,,,,,,,,
27335,IL,IL141,Ogle,,,,,,,,,,,,,,,,,,,,,,,,,,,
27337,IN,IN181,White,,,,,,,,,,,,,,,,,,,,,,,,,,,
27511,WI,WI085,Oneida,,,,,,,,,,,,,,,,,,,,,,,,,,,
27518,IA,IA145,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,
27536,IL,IL021,Christian,39,36,6.28,north,89,24,7.22,west,,,WGS84,,,,,,,,,sampled as,Osco,series,"Fine-silty, mixed, superactive, mesic Typic Argiudoll",,,,
27539,IL,IL057,Fulton,40,16,9.32,north,90,19,43.76,west,,,WGS84,,,,,,,,,sampled as,Lenzburg,taxadjunct,"Fine-loamy, mixed, active, nonacid, mesic Alfic Udarent",,,,
27543,IL,IL083,Jersey,39,6,13.41,north,90,20,49.78,west,,,WGS84,,,,,,,,,sampled as,Bunkum,series,"Fine-silty, mixed, superactive, mesic Aquic Hapludalf",,,,
27544,IL,IL113,McLean,40,29,38.42,north,88,40,4.98,west,,,WGS84,,,,,,,,,sampled as,La Rose,series,"Fine-loamy, mixed, active, mesic Typic Argiudoll",,,,
27545,IL,IL115,Macon,40,1,37.06,north,89,1,11.84,west,,,WGS84,,,,,,,,,sampled as,Catlin,series,"Fine-silty, mixed, superactive, mesic Oxyaquic Argiudoll",,,,
27546,IL,IL137,Morgan,39,39,27.14,north,90,7,34.82,west,,,WGS84,,,,,,,,,sampled as,Buckhart,series,"Fine-silty, mixed, superactive, mesic Oxyaquic Argiudoll",,,,
27549,IL,IL147,Piatt,39,54,18.48,north,88,37,37.04,west,,,WGS84,,,,,,,,,sampled as,Elpaso,series,"Fine-silty, mixed, superactive, mesic Typic Endoaquoll",,,,
27550,IL,IL179,Tazewell,40,32,48.02,north,89,27,57.64,west,,,WGS84,,,,,,,,,sampled as,Sable,series,"Fine-silty, mixed, superactive, mesic Typic Endoaquoll",,,,
27551,IL,IL203,Woodford,40,47,1.05,north,89,20,19.51,west,,,WGS84,,,,,,,,,sampled as,Muscatune,series,"Fine-silty, mixed, superactive, mesic Aquic Argiudoll",,,,
27552,IL,IL203,Woodford,40,51,36.78,north,89,22,21.53,west,,,WGS84,,,,,,,,,sampled as,Mayville,series,"Fine-silty, mixed, superactive, mesic Oxyaquic Hapludalf",,,,
27586,IA,IA129,Mills,,,,,,,,,,,,,,,,,,,,,,,,,,,
27590,WI,WI113,Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,
27591,IA,IA167,Sioux,,,,,,,,,,,,,,,,,,,,,,,,,,,
27626,IA,IA009,Audubon,41,31,15.01,north,94,58,29.3,west,,,WGS84,,,,,,,,,sampled as,Clarinda,series,"Fine, smectitic, mesic Vertic Argiaquoll",,,,
27637,IA,IA009,Audubon,41,34,40.12,north,94,52,53.02,west,,,WGS84,,,,,,,,,sampled as,Judson,series,"Fine-silty, mixed, superactive, mesic Cumulic Hapludoll",,,,
27640,IA,IA009,Audubon,41,47,43.85,north,94,49,12,west,,,WGS84,,,,,,,,,sampled as,Ida,series,"Fine-silty, mixed, superactive, calcareous, mesic Typic Udorthent",,,,
27641,IA,IA027,Carroll,42,3,2.78,north,95,2,26.67,west,,,WGS84,,,,,,,,,sampled as,Marshall,series,"Fine-silty, mixed, superactive, mesic Typic Hapludoll",,,,
27642,IA,IA027,Carroll,41,59,2.48,north,94,57,1.82,west,,,WGS84,,,,,,,,,sampled as,Marshall,series,"Fine-silty, mixed, superactive, mesic Typic Hapludoll",,,,
27644,IA,IA027,Carroll,41,58,16.16,north,94,49,2.07,west,,,WGS84,,,,,,,,,sampled as,Judson,series,"Fine-silty, mixed, superactive, mesic Cumulic Hapludoll",,,,
27645,IA,IA029,Cass,41,10,32.01,north,94,56,54.08,west,,,WGS84,,,,,,,,,sampled as,Sharpsburg,series,"Fine, smectitic, mesic Typic Argiudoll",,,,
27646,IA,IA029,Cass,41,10,46.08,north,94,57,5.39,west,,,WGS84,,,,,,,,,sampled as,Sharpsburg,series,"Fine, smectitic, mesic Typic Argiudoll",,,,
27647,IA,IA047,Crawford,42,7,10.07,north,95,10,21.3,west,,,WGS84,,,,,,,,,sampled as,Marshall,series,"Fine-silty, mixed, superactive, mesic Typic Hapludoll",,,,
27648,IA,IA155,Pottawattamie,41,27,3.32,north,95,17,9.26,west,,,WGS84,,,,,,,,,sampled as,Ackmore,series,"Fine-silty, mixed, superactive, nonacid, mesic Mollic Fluvaquent",,,,
28048,IL,IL195,Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,,,
28051,WI,WI029,Door,,,,,,,,,,,,,,,,,,,,,,,,,,,
28054,IL,IL141,Ogle,,,,,,,,,,,,,,,,,,,,,,,,,,,
28060,IL,IL125,Mason,,,,,,,,,,,,,,,,,,,,,,,,,,,
28062,IN,IN039,Elkhart,,,,,,,,,,,,,,,,,,,,,,,,,,,
28066,MI,MI049,Genesee,,,,,,,,,,,,,,,,,,,,,,,,,,,
28067,MI,MI139,Ottawa,,,,,,,,,,,,,,,,,,,,,,,,,,,
28068,IL,IL197,Will,,,,,,,,,,,,,,,,,,,,,,,,,,,
28070,IN,IN183,Whitley,,,,,,,,,,,,,,,,,,,,,,,,,,,
28075,MI,MI035,Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,
28076,OH,OH101,Marion,,,,,,,,,,,,,,,,,,,,,,,,,,,
28077,IL,IL177,Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,,,
28079,IN,IN063,Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,,
28165,IL,IL153,Pulaski,,,,,,,,,,,,,,,,,,,,,,,,,,,
28384,OH,OH107,Mercer,,,,,,,,,,,,,,,,,,,,,,,,,,,
28385,OH,OH123,Ottawa,,,,,,,,,,,,,,,,,,,,,,,,,,,
28386,MI,MI001,Alcona,,,,,,,,,,,,,,,,,,,,,,,,,,,
28387,IL,IL037,DeKalb,,,,,,,,,,,,,,,,,,,,,,,,,,,
28388,MI,MI031,Cheboygan,,,,,,,,,,,,,,,,,,,,,,,,,,,
28389,IL,IL065,Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,
28390,IL,IL045,Edgar,,,,,,,,,,,,,,,,,,,,,,,,,,,
28391,IL,IL075,Iroquois,,,,,,,,,,,,,,,,,,,,,,,,,,,
28392,MI,MI139,Ottawa,,,,,,,,,,,,,,,,,,,,,,,,,,,
28404,MI,MI133,Osceola,,,,,,,,,,,,,,,,,,,,,,,,,,,
28433,IL,IL131,Mercer,,,,,,,,,,,,,,,,,,,,,,,,,,,
28447,IL,IL009,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,
28498,OH,OH057,Greene,,,,,,,,,,,,,,,,,,,,,,,,,,,
28499,IN,IN037,Dubois,,,,,,,,,,,,,,,,,,,,,,,,,,,
28500,IL,IL019,Champaign,,,,,,,,,,,,,,,,,,,,,,,,,,,
28501,OH,OH033,Crawford,,,,,,,,,,,,,,,,,,,,,,,,,,,
28502,IN,IN079,Jennings,,,,,,,,,,,,,,,,,,,,,,,,,,,
28503,IL,IL143,Peoria,,,,,,,,,,,,,,,,,,,,,,,,,,,
28504,IN,IN129,Posey,,,,,,,,,,,,,,,,,,,,,,,,,,,
28505,IL,IL099,La Salle,,,,,,,,,,,,,,,,,,,,,,,,,,,
28517,IL,IL187,Warren,,,,,,,,,,,,,,,,,,,,,,,,,,,
28523,IL,IL079,Jasper,,,,,,,,,,,,,,,,,,,,,,,,,,,
28525,IL,IL047,Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,
28527,IL,IL143,Peoria,,,,,,,,,,,,,,,,,,,,,,,,,,,
28535,MI,MI107,Mecosta,,,,,,,,,,,,,,,,,,,,,,,,,,,
28536,IN,IN045,Fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,
28608,IL,IL153,Pulaski,,,,,,,,,,,,,,,,,,,,,,,,,,,
28666,IL,IL121,Marion,,,,,,,,,,,,,,,,,,,,,,,,,,,
28667,OH,OH159,Union,,,,,,,,,,,,,,,,,,,,,,,,,,,
28669,OH,OH033,Crawford,,,,,,,,,,,,,,,,,,,,,,,,,,,
28670,IN,IN099,Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,
28673,IN,IN017,Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,
28674,IN,IN009,Blackford,,,,,,,,,,,,,,,,,,,,,,,,,,,
28675,WI,WI039,Fond Du Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,
28676,WI,WI021,Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,
28677,WI,WI115,Shawano,,,,,,,,,,,,,,,,,,,,,,,,,,,
28678,IN,IN049,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,
28680,IN,IN051,Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,
28688,MI,MI113,Missaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,
28691,IN,IN109,Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,
28692,MI,MI133,Osceola,,,,,,,,,,,,,,,,,,,,,,,,,,,
28693,MI,MI051,Gladwin,,,,,,,,,,,,,,,,,,,,,,,,,,,
28694,MI,MI005,Allegan,,,,,,,,,,,,,,,,,,,,,,,,,,,
28695,IN,IN111,Newton,,,,,,,,,,,,,,,,,,,,,,,,,,,
28696,MI,MI117,Montcalm,,,,,,,,,,,,,,,,,,,,,,,,,,,
28697,WI,WI045,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,
28698,IL,IL145,Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,
28700,MI,MI005,Allegan,,,,,,,,,,,,,,,,,,,,,,,,,,,
28702,WI,WI047,Green Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,
28704,IL,IL065,Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,
28705,IN,IN049,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,
28708,MI,MI035,Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,
28792,MI,MI055,Grand Traverse,,,,,,,,,,,,,,,,,,,,,,,,,,,
28800,MI,MI105,Mason,,,,,,,,,,,,,,,,,,,,,,,,,,,
28835,MI,MI163,Wayne,42,24,1.4,north,83,5,33.4,west,,,NAD83,,,,,,,,,sampled as,SND,series,"Sandy, mixed, mesic Oxyaquic Hapludoll",,,,
28836,MI,MI163,Wayne,42,18,51,north,83,6,28,west,,,NAD83,,,,,,,,,sampled as,SND,family,"Mixed, mesic Oxyaquic Udipsamment",,,,
28837,MI,MI163,Wayne,42,19,46.1,north,83,4,34.4,west,,,NAD83,,,,,,,,,sampled as,SND,series,"Sandy over loamy, mixed, mesic Oxyaquic Argiudoll",,,,
28838,MI,MI163,Wayne,42,26,31.5,north,82,56,3.5,west,,,NAD83,,,,,,,,,sampled as,Ziegenfuss,series,"Fine, mixed, semiactive, nonacid, mesic Mollic Epiaquept",,,,
28839,MI,MI163,Wayne,42,20,43.2,north,83,2,56.1,west,,,NAD83,,,,,,,,,sampled as,SND,series,"Fine-loamy, mixed, semiactive, calcareous, mesic Mollic Epiaquent",,,,
28840,MI,MI163,Wayne,42,16,11,north,83,14,11,west,,,NAD83,,,,,,,,,sampled as,SND,series,"Fine, mixed, superactive, mesic Mollic Endoaquept",,,,
28884,OH,OH021,Champaign,40,8,24.38,north,83,54,36.02,west,,,NAD83,,,,,,,,,sampled as,Miami,series,"Fine-loamy, mixed, active, mesic Oxyaquic Hapludalf",,,,
28885,OH,OH025,Clermont,39,7,15.21,north,84,7,7.32,west,,,NAD83,,,,,,,,,sampled as,Clermont,series,"Fine-silty, mixed, superactive, mesic Typic Glossaqualf",,,,
28886,OH,OH025,Clermont,39,7,11.92,north,84,7,9.07,west,,,NAD83,,,,,,,,,sampled as,Schaffer,series,"Fine-silty, mixed, active, mesic Aquic Fraglossudalf",,,,
28887,OH,OH025,Clermont,39,7,8.16,north,84,7,6.78,west,,,NAD83,,,,,,,,,sampled as,Westboro,series,"Fine-silty, mixed, active, mesic Fragiaquic Glossudalf",,,,
28888,OH,OH071,Highland,39,12,56.9,north,83,43,55.6,west,,,NAD83,,,,,,,,,sampled as,Rossmoyne,series,"Fine-silty, mixed, superactive, mesic Aquic Fragiudalf",,,,
28889,OH,OH165,Warren,39,16,17.2,north,84,4,24.3,west,,,NAD83,,,,,,,,,sampled as,Cobbsfork,series,"Fine-silty, mixed, active, mesic Fragic Glossaqualf",,,,
28891,OH,OH165,Warren,39,16,18.13,north,84,4,21.99,west,,,NAD83,,,,,,,,,sampled as,Westboro,series,"Fine-silty, mixed, active, mesic Fragiaquic Glossudalf",,,,
28892,OH,OH165,Warren,39,16,18.53,north,84,4,21.27,west,,,NAD83,,,,,,,,,sampled as,Schaffer,series,"Fine-silty, mixed, active, mesic Aquic Fraglossudalf",,,,
28903,MI,MI073,Isabella,,,,,,,,,,,,,,,,,,,,,,,,,,,
28904,MI,MI113,Missaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,
28906,MI,MI075,Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,
28909,MI,MI077,Kalamazoo,,,,,,,,,,,,,,,,,,,,,,,,,,,
28911,IN,IN051,Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,
28912,MI,MI025,Calhoun,,,,,,,,,,,,,,,,,,,,,,,,,,,
28913,MI,MI159,Van Buren,,,,,,,,,,,,,,,,,,,,,,,,,,,
28914,MI,MI113,Missaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,
28915,WI,WI047,Green Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,
28916,OH,OH005,Ashland,,,,,,,,,,,,,,,,,,,,,,,,,,,
28917,MI,MI069,Iosco,,,,,,,,,,,,,,,,,,,,,,,,,,,
28918,IN,IN157,Tippecanoe,,,,,,,,,,,,,,,,,,,,,,,,,,,
28920,IN,IN079,Jennings,,,,,,,,,,,,,,,,,,,,,,,,,,,
28921,MI,MI165,Wexford,,,,,,,,,,,,,,,,,,,,,,,,,,,
28922,MI,MI127,Oceana,,,,,,,,,,,,,,,,,,,,,,,,,,,
28933,IL,IL195,Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,,,
28935,MI,MI113,Missaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,
28936,IL,IL075,Iroquois,,,,,,,,,,,,,,,,,,,,,,,,,,,
28937,MI,MI119,Montmorency,,,,,,,,,,,,,,,,,,,,,,,,,,,
28938,MI,MI101,Manistee,,,,,,,,,,,,,,,,,,,,,,,,,,,
28939,MI,MI119,Montmorency,,,,,,,,,,,,,,,,,,,,,,,,,,,
28940,IN,IN133,Putnam,,,,,,,,,,,,,,,,,,,,,,,,,,,
28941,MI,MI123,Newaygo,,,,,,,,,,,,,,,,,,,,,,,,,,,
28942,IN,IN133,Putnam,,,,,,,,,,,,,,,,,,,,,,,,,,,
28943,MI,MI021,Berrien,,,,,,,,,,,,,,,,,,,,,,,,,,,
28944,MI,MI159,Van Buren,,,,,,,,,,,,,,,,,,,,,,,,,,,
28946,OH,OH011,Auglaize,,,,,,,,,,,,,,,,,,,,,,,,,,,
28948,OH,OH107,Mercer,,,,,,,,,,,,,,,,,,,,,,,,,,,
28950,IL,IL159,Richland,,,,,,,,,,,,,,,,,,,,,,,,,,,
28952,IL,IL193,White,,,,,,,,,,,,,,,,,,,,,,,,,,,
28953,IL,IL035,Cumberland,,,,,,,,,,,,,,,,,,,,,,,,,,,
28954,IL,IL005,Bond,,,,,,,,,,,,,,,,,,,,,,,,,,,
28956,IL,IL089,Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,
28959,OH,OH107,Mercer,,,,,,,,,,,,,,,,,,,,,,,,,,,
28961,IL,IL057,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,
28979,WI,WI029,Door,,,,,,,,,,,,,,,,,,,,,,,,,,,
28981,MI,MI151,Sanilac,,,,,,,,,,,,,,,,,,,,,,,,,,,
28983,IL,IL023,Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,
28986,IL,IL081,Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,
28990,MI,MI085,Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,
28993,WI,WI055,Jefferson,,,,,,,,,,,,,,,,,,,,,,,,,,,
28995,MI,MI159,Van Buren,,,,,,,,,,,,,,,,,,,,,,,,,,,
28998,IL,IL201,Winnebago,,,,,,,,,,,,,,,,,,,,,,,,,,,
29012,IL,IL061,Greene,,,,,,,,,,,,,,,,,,,,,,,,,,,
29016,IL,IL009,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,
29020,IN,IN049,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,
29025,IL,IL095,Knox,,,,,,,,,,,,,,,,,,,,,,,,,,,
29050,IN,IN119,Owen,,,,,,,,,,,,,,,,,,,,,,,,,,,
29051,IN,IN107,Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,
29052,IN,IN041,Fayette,,,,,,,,,,,,,,,,,,,,,,,,,,,
29053,IL,IL039,De Witt,,,,,,,,,,,,,,,,,,,,,,,,,,,
29054,IL,IL023,Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,
29055,IN,IN053,Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,
29056,IN,IN149,Starke,,,,,,,,,,,,,,,,,,,,,,,,,,,
29057,OH,OH021,Champaign,,,,,,,,,,,,,,,,,,,,,,,,,,,
29058,MI,MI021,Berrien,,,,,,,,,,,,,,,,,,,,,,,,,,,
29059,IL,IL049,Effingham,,,,,,,,,,,,,,,,,,,,,,,,,,,
29060,IN,IN149,Starke,,,,,,,,,,,,,,,,,,,,,,,,,,,
29061,IN,IN029,Dearborn,,,,,,,,,,,,,,,,,,,,,,,,,,,
29062,MI,MI077,Kalamazoo,,,,,,,,,,,,,,,,,,,,,,,,,,,
29063,IL,IL035,Cumberland,,,,,,,,,,,,,,,,,,,,,,,,,,,
29088,WI,WI001,Adams,43,39,44.38,north,89,41,37.58,west,,,NAD83,,,,,,,,,sampled as,Kewaunee,series,"Fine, mixed, active, mesic Typic Hapludalf",,,,
29089,WI,WI009,Brown,44,33,50.73,north,87,49,59.95,west,,,NAD83,,,,,,,,,sampled as,Hochheim,series,"Fine-loamy, mixed, active, mesic Typic Argiudoll",,,,
29090,WI,WI083,Oconto,44,59,24,north,87,52,48.5,west,,,NAD83,,,,,,,,,sampled as,Onaway,series,"Fine-loamy, mixed, active, frigid Inceptic Hapludalf",,,,
29091,WI,WI083,Oconto,44,59,23.9,north,87,52,45.5,west,,,NAD83,,,,,,,,,sampled as,Onaway,series,"Fine-loamy, mixed, active, frigid Inceptic Hapludalf",,,,
29250,WI,WI003,Ashland,,,,,,,,,,,,,,,,,,,,,,,,,,,
29252,IA,IA009,Audubon,,,,,,,,,,,,,,,,,,,,,,,,,,,
29255,IA,IA077,Guthrie,,,,,,,,,,,,,,,,,,,,,,,,,,,
29258,MI,MI071,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,
29265,MI,MI005,Allegan,,,,,,,,,,,,,,,,,,,,,,,,,,,
29266,MI,MI007,Alpena,,,,,,,,,,,,,,,,,,,,,,,,,,,
29267,MI,MI001,Alcona,,,,,,,,,,,,,,,,,,,,,,,,,,,
29268,WI,WI133,Waukesha,,,,,,,,,,,,,,,,,,,,,,,,,,,
29269,MI,MI011,Arenac,,,,,,,,,,,,,,,,,,,,,,,,,,,
29292,MI,MI113,Missaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,
29294,WI,WI135,Waupaca,,,,,,,,,,,,,,,,,,,,,,,,,,,
29296,MI,MI091,Lenawee,,,,,,,,,,,,,,,,,,,,,,,,,,,
29300,MI,MI059,Hillsdale,,,,,,,,,,,,,,,,,,,,,,,,,,,
29306,MI,MI101,Manistee,,,,,,,,,,,,,,,,,,,,,,,,,,,
29312,IL,IL009,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,
29314,WI,WI027,Dodge,,,,,,,,,,,,,,,,,,,,,,,,,,,
29317,IL,IL181,Union,,,,,,,,,,,,,,,,,,,,,,,,,,,
29391,IA,IA109,Kossuth,,,,,,,,,,,,,,,,,,,,,,,,,,,
29408,IA,IA161,Sac,,,,,,,,,,,,,,,,,,,,,,,,,,,
29410,MI,MI103,Marquette,,,,,,,,,,,,,,,,,,,,,,,,,,,
29419,WI,WI067,Langlade,,,,,,,,,,,,,,,,,,,,,,,,,,,
29420,WI,WI129,Washburn,,,,,,,,,,,,,,,,,,,,,,,,,,,
29423,IL,IL101,Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,
29424,IN,IN069,Huntington,,,,,,,,,,,,,,,,,,,,,,,,,,,
29429,IL,IL099,La Salle,,,,,,,,,,,,,,,,,,,,,,,,,,,
29431,IL,IL129,Menard,,,,,,,,,,,,,,,,,,,,,,,,,,,
29432,MI,MI035,Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,
29433,IL,IL103,Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,
29434,WI,WI087,Outagamie,,,,,,,,,,,,,,,,,,,,,,,,,,,
29435,MI,MI091,Lenawee,,,,,,,,,,,,,,,,,,,,,,,,,,,
29436,MI,MI023,Branch,,,,,,,,,,,,,,,,,,,,,,,,,,,
29437,IL,IL079,Jasper,,,,,,,,,,,,,,,,,,,,,,,,,,,
29439,MI,MI091,Lenawee,,,,,,,,,,,,,,,,,,,,,,,,,,,
29440,MI,MI027,Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,
29452,IL,IL103,Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,
29453,IL,IL133,Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,
29454,WI,WI071,Manitowoc,,,,,,,,,,,,,,,,,,,,,,,,,,,
29455,WI,WI045,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,
29456,MI,MI145,Saginaw,,,,,,,,,,,,,,,,,,,,,,,,,,,
29458,IN,IN031,Decatur,,,,,,,,,,,,,,,,,,,,,,,,,,,
29459,IL,IL015,Carroll,,,,,,,,,,,,,,,,,,,,,,,,,,,
29460,IN,IN083,Knox,,,,,,,,,,,,,,,,,,,,,,,,,,,
